,Job Title,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors,minimal_salary,maximal_salary,average_salary,python,sql,power bi,excel,tableau
1177,Payment Integrity Data Analyst Job posting in #Philadelphia #ITjobs,3.7,amerihealth,"Philadelphia, PA","Philadelphia, PA",5001 to 10000 employees,1997.0,Subsidiary or Business Segment,Insurance Carriers,Insurance,$25 to $50 million (USD),,64.0,113.0,88.5,False,True,False,True,False
1178,Sport & Data Analyst,,Philadelphia 76ers - ,"Camden, NJ",,,,,,,,,64.0,113.0,88.5,True,True,False,True,False
1179,Data Analyst Supporting the FBI #20-188,2.8,Forfeiture Support Associates,"Philadelphia, PA","Ashburn, VA",1001 to 5000 employees,2004.0,Company - Private,Staffing & Outsourcing,Business Services,$50 to $100 million (USD),,64.0,113.0,88.5,False,False,False,True,False
1180,Data Engineer/Reporting Analyst,1.6,"Management Decisions, Inc.","Philadelphia, PA","Milwaukee, WI",1 to 50 employees,,Company - Public,Advertising & Marketing,Business Services,$1 to $5 million (USD),,64.0,113.0,88.5,True,True,False,False,True
1181,Sr. Data Analyst - Project Manager,2.7,TechUSA,"Philadelphia, PA","Millersville, MD",1001 to 5000 employees,1998.0,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),,64.0,113.0,88.5,False,True,False,True,True
1182,Data Analyst SAS Programmer,4.6,SRG Woolf,"King of Prussia, PA","Raleigh, NC",1 to 50 employees,1995.0,Company - Private,Staffing & Outsourcing,Business Services,$10 to $25 million (USD),,50.0,93.0,71.5,True,False,False,True,False
1183,Sr. Data Analyst,3.8,"Login Consulting Services, Inc","Allegheny West, PA","El Segundo, CA",51 to 200 employees,,Company - Private,Consulting,Business Services,$5 to $10 million (USD),,50.0,93.0,71.5,False,True,False,False,False
1184,"Systems Analyst, Quality Data System",3.3,Adaptimmune Ltd,"Philadelphia, PA","Abingdon, United Kingdom",201 to 500 employees,,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,,50.0,93.0,71.5,False,False,False,False,False
1185,Data Visualization Project Manager/ Business Analyst (PM / BA),4.8,Trillium Solutions Group,"Horsham, PA","Highland Park, IL",1 to 50 employees,2002.0,Private Practice / Firm,IT Services,Information Technology,$1 to $5 million (USD),,50.0,93.0,71.5,False,False,False,True,False
1186,Stability Data Analyst,,Eurofins USA PSS Insourcing Solut,"West Point, PA",,,,,,,,,50.0,93.0,71.5,False,False,False,True,False
1187,Business Analyst/Data Analyst,3.5,The Judge Group,"Wilmington, DE","Wayne, PA",1001 to 5000 employees,1970.0,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),"Adecco, Kforce",50.0,93.0,71.5,False,False,False,False,False
1188,Stability Data Analyst,,EUROFINS SCI,"West Point, PA",,,,,,,,,50.0,93.0,71.5,False,False,False,True,False
1189,Data Analyst Junior,5.0,"Staffigo Technical Services, LLC","Wilmington, DE","Woodridge, IL",51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),,50.0,93.0,71.5,False,True,False,True,False
1190,Business Intelligence and Data Sciences Analyst,3.6,TE Connectivity,"Berwyn, PA","Schaffhausen, Switzerland",10000+ employees,2007.0,Company - Public,Electrical & Electronic Manufacturing,Manufacturing,$10+ billion (USD),,50.0,93.0,71.5,False,False,False,False,False
1191,Sr Business Analyst (Data Quality),4.2,Freedom Mortgage,"Marlton, NJ","Mount Laurel, NJ",1001 to 5000 employees,1990.0,Company - Private,Investment Banking & Asset Management,Finance,$1 to $2 billion (USD),,50.0,93.0,71.5,True,True,True,True,True
1192,Healthcare Data Analytics Analyst Senior,3.1,AmeriHealth Caritas,"Philadelphia, PA","Philadelphia, PA",5001 to 10000 employees,1983.0,Company - Private,Insurance Carriers,Insurance,$5 to $10 billion (USD),"UnitedHealth Group, Molina Healthcare, Centene",50.0,93.0,71.5,False,False,False,True,True
1193,"Mid Level Data Analyst / BI Engineer - Looker, Python, Client Facing",1.6,"Management Decisions, Inc.","Philadelphia, PA","Milwaukee, WI",1 to 50 employees,,Company - Public,Advertising & Marketing,Business Services,$1 to $5 million (USD),,50.0,93.0,71.5,True,True,False,False,True
1194,Technical Business Analyst (Data Warehouse),4.5,Piper Companies,"Horsham, PA","Mc Lean, VA",201 to 500 employees,2011.0,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,,50.0,93.0,71.5,False,True,False,False,False
1195,Data Link Analyst,3.3,Future Technologies Inc.,"Moorestown, NJ","Plainfield, NJ",1001 to 5000 employees,,Company - Private,Accounting,Accounting & Legal,$5 to $10 million (USD),,50.0,93.0,71.5,False,False,False,True,False
1196,"Lead Analyst, Data Transfer, Integration & Quality, Wilmington, DE",3.2,BNY Mellon,"Wilmington, DE","New York, NY",10000+ employees,1784.0,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD),"State Street, Northern Trust, BlackRock",50.0,93.0,71.5,True,False,False,False,False
1197,Technical Business Analyst (Data Warehouse),3.9,"Zachary Piper Solutions, LLC","Horsham, PA","Mc Lean, VA",51 to 200 employees,2011.0,Company - Private,Enterprise Software & Network Solutions,Information Technology,$10 to $25 million (USD),,50.0,93.0,71.5,False,True,False,False,False
1198,Certified Tumor Registrar/Data Analyst [CTR and experience required],4.0,Fox Chase Cancer Center,"Philadelphia, PA","Philadelphia, PA",1001 to 5000 employees,1974.0,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),"Penn Medicine, Kimmel Cancer Center Jefferson, Abington Jefferson Health",50.0,93.0,71.5,False,False,False,False,False
1199,Data Center Migration PMO Analyst/PMO Lead,4.1,Kforce,"Wilmington, DE","Tampa, FL",10000+ employees,1966.0,Company - Public,Staffing & Outsourcing,Business Services,$1 to $2 billion (USD),,50.0,93.0,71.5,False,False,False,False,False
1200,Data Center Migration PMO Analyst/PMO Lead,,Kforce Technology Staf,"Wilmington, DE",,,,,,,,,50.0,93.0,71.5,False,False,False,False,False
1201,Data Analyst / Tableau Developer,3.9,"Technocrafts, Inc.","San Antonio, TX","Chantilly, VA",1 to 50 employees,,Company - Private,Computer Hardware & Software,Information Technology,$1 to $5 million (USD),,37.0,68.0,52.5,False,False,False,False,True
1202,Data Analyst,3.4,Ionidea,"San Antonio, TX","Fairfax, VA",1001 to 5000 employees,1991.0,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,,37.0,68.0,52.5,False,True,False,False,False
1203,Data Analyst,4.0,CYNET SYSTEMS,"San Antonio, TX","Ashburn, VA",501 to 1000 employees,2010.0,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),,37.0,68.0,52.5,False,False,False,False,False
1204,Data Analyst,3.1,Integrated Resources,"San Antonio, TX","Edison, NJ",201 to 500 employees,1996.0,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD),,37.0,68.0,52.5,False,False,False,True,False
1205,Data Analyst I,3.0,Deacon Recruiting,"San Antonio, TX","San Antonio, TX",1 to 50 employees,,Company - Private,Staffing & Outsourcing,Business Services,$1 to $5 million (USD),,37.0,68.0,52.5,False,True,False,False,False
1206,Data Reporting Analyst,3.9,Indotronix International Corporation,"San Antonio, TX","Rochester, NY",501 to 1000 employees,1986.0,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),,37.0,68.0,52.5,False,False,False,True,False
1207,Data Analyst,3.9,Diverse Lynx,"San Antonio, TX","Princeton, NJ",501 to 1000 employees,2002.0,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),,37.0,68.0,52.5,False,False,False,False,True
1208,Data Analyst,3.7,Huntington Ingalls Industries,"San Antonio, TX","Newport News, VA",10000+ employees,2011.0,Company - Public,Aerospace & Defense,Aerospace & Defense,$5 to $10 billion (USD),"General Dynamics, Lockheed Martin",37.0,68.0,52.5,False,True,False,False,True
1209,Marketing & Data Analyst,4.1,Principle Auto,"San Antonio, TX","San Antonio, TX",501 to 1000 employees,2014.0,Company - Private,Vehicle Dealers,Retail,Unknown / Non-Applicable,,37.0,68.0,52.5,False,False,False,True,False
1210,Data Analyst,3.4,C2 GPS- Alamo Workforce,"San Antonio, TX","Austin, TX",501 to 1000 employees,2010.0,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,,37.0,68.0,52.5,False,True,False,True,False
1211,Data Reporting Analyst,3.4,Vantage Bank Texas,"San Antonio, TX","San Antonio, TX",201 to 500 employees,1985.0,Company - Private,Banks & Credit Unions,Finance,$1 to $2 billion (USD),,37.0,68.0,52.5,True,True,False,True,True
1212,"Data & Reporting Analyst, Distribution Planning & Operations",4.3,H E B,"San Antonio, TX","San Antonio, TX",10000+ employees,1905.0,Company - Private,Grocery Stores & Supermarkets,Retail,$10+ billion (USD),,37.0,68.0,52.5,True,True,False,False,False
1213,Data Analyst,2.5,Vinsari,"San Antonio, TX","Irving, TX",51 to 200 employees,,Other Organization,,,Unknown / Non-Applicable,,37.0,68.0,52.5,True,True,False,True,True
1214,Epidemiologist - Data Analyst,4.0,"CICONIX, LLC","San Antonio, TX","Annapolis, MD",1 to 50 employees,,Company - Private,Federal Agencies,Government,Unknown / Non-Applicable,,37.0,68.0,52.5,False,False,False,False,False
1215,Contract Data Analyst,,"Amyx, I","San Antonio, TX",,,,,,,,,37.0,68.0,52.5,False,False,False,True,False
1216,Epidemiology Data Analyst,2.8,NJVC,"San Antonio, TX","Chantilly, VA",1001 to 5000 employees,2001.0,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),"BAE Systems USA, CACI International, General Dynamics Information Technology",37.0,68.0,52.5,False,False,False,True,False
1217,Data Business Solutions Analyst,3.7,Randstad,"San Antonio, TX","Atlanta, GA",1001 to 5000 employees,,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,,37.0,68.0,52.5,False,True,False,False,True
1218,Data Analyst,5.0,"Staffigo Technical Services, LLC","San Antonio, TX","Woodridge, IL",51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),,37.0,68.0,52.5,False,True,False,True,False
1219,Risk Data Analyst,3.0,Deacon Recruiting,"San Antonio, TX","San Antonio, TX",1 to 50 employees,,Company - Private,Staffing & Outsourcing,Business Services,$1 to $5 million (USD),,37.0,68.0,52.5,False,True,False,True,False
1220,Contract Data Analyst,4.0,"Amyx, Inc.","San Antonio, TX","Reston, VA",501 to 1000 employees,1999.0,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),,37.0,68.0,52.5,False,False,False,True,False
1221,Senior Data Analyst,4.5,Scaleworks,"San Antonio, TX","San Antonio, TX",1 to 50 employees,2016.0,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,,37.0,68.0,52.5,True,True,True,True,True
1222,Senior Data Analyst,3.5,HCL Technologies Ltd.,"San Antonio, TX","Noida, India",10000+ employees,1991.0,Company - Public,Computer Hardware & Software,Information Technology,$5 to $10 billion (USD),"Infosys, Tata Consultancy Services, Wipro",37.0,68.0,52.5,False,False,False,False,False
1223,Data Analyst,3.3,CDO Technologies Inc,"San Antonio, TX","Dayton, OH",201 to 500 employees,1995.0,Company - Private,Computer Hardware & Software,Information Technology,$50 to $100 million (USD),,37.0,68.0,52.5,True,True,False,True,False
1224,"Epidemiology/Data Analyst, San Antonio, TX, US, ID",,Cherokee Fed,"San Antonio, TX","Rusk, TX",1 to 50 employees,,Nonprofit Organization,Banks & Credit Unions,Finance,Unknown / Non-Applicable,,37.0,68.0,52.5,False,False,False,True,False
1225,Senior Data Analyst,4.1,Kforce,"San Antonio, TX","Tampa, FL",10000+ employees,1966.0,Company - Public,Staffing & Outsourcing,Business Services,$1 to $2 billion (USD),,37.0,68.0,52.5,False,False,False,False,False
1226,Senior Data Science Analyst,2.9,PETCO,"San Antonio, TX","San Diego, CA",10000+ employees,1965.0,Company - Private,Pet & Pet Supplies Stores,Retail,$2 to $5 billion (USD),"PetSmart, Walmart, Costco Wholesale",37.0,68.0,52.5,True,True,False,False,False
1227,"Data Analyst ( SAS,SQL)",3.7,eTeam Inc.,"San Antonio, TX","South Plainfield, NJ",51 to 200 employees,1999.0,Company - Private,Staffing & Outsourcing,Business Services,$50 to $100 million (USD),"Artech Information Systems, Mindlance, Tech Mahindra",37.0,68.0,52.5,True,True,False,True,True
1228,Data Analyst - Top Secret w/ SCI Eligibility,4.0,LMI,"San Antonio, TX","Tysons, VA",1001 to 5000 employees,1961.0,Nonprofit Organization,Consulting,Business Services,$100 to $500 million (USD),"Booz Allen Hamilton, Noblis, Deloitte",37.0,68.0,52.5,True,True,False,True,False
1229,Epidemiology/Data Analyst,4.0,CAMRIS International,"San Antonio, TX","Bethesda, MD",201 to 500 employees,2003.0,Company - Private,Federal Agencies,Government,$50 to $100 million (USD),,37.0,68.0,52.5,False,False,False,False,False
1230,Epidemiology Data Analyst,3.5,General Dynamics Information Technology,"Lackland AFB, TX","Fairfax, VA",10000+ employees,1996.0,Subsidiary or Business Segment,IT Services,Information Technology,$10+ billion (USD),"SAIC, Leidos, Northrop Grumman",37.0,68.0,52.5,False,False,False,False,False
1231,Senior Data Analyst,3.3,Convene Technologies,"San Antonio, TX","Tampa, FL",51 to 200 employees,2005.0,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,,73.0,89.0,81.0,True,True,False,True,False
1232,Data Security Analyst,,Cyber Warrior Net,"San Antonio, TX","San Antonio, TX",1 to 50 employees,2015.0,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,,73.0,89.0,81.0,False,True,False,True,False
1233,Data Security Analyst,2.6,nana,"San Antonio, TX","Kotzebue, AK",1001 to 5000 employees,1991.0,Unknown,Social Assistance,Non-Profit,$2 to $5 billion (USD),,73.0,89.0,81.0,False,False,False,True,False
1234,Data Security Analyst,3.3,Akima Management Services,"San Antonio, TX","Herndon, VA",5001 to 10000 employees,2003.0,Company - Private,Aerospace & Defense,Aerospace & Defense,$1 to $2 billion (USD),"Chenega Corporation, Chugach Alaska, ASRC Federal Holding Company",73.0,89.0,81.0,False,False,False,True,False
1235,Data Analyst/Engineers,3.9,Diverse Lynx,"San Antonio, TX","Princeton, NJ",501 to 1000 employees,2002.0,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),,73.0,89.0,81.0,False,True,False,False,False
1236,Senior Contract Data Analyst,,"Amyx, I","San Antonio, TX",,,,,,,,,73.0,89.0,81.0,False,False,False,True,False
1237,Epidemiology Data Analyst,3.8,Chenega Healthcare Services,"San Antonio, TX","San Antonio, TX",501 to 1000 employees,1974.0,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,,73.0,89.0,81.0,False,False,False,True,False
1238,IT Data Science Analyst,4.1,Kforce,"San Antonio, TX","Tampa, FL",10000+ employees,1966.0,Company - Public,Staffing & Outsourcing,Business Services,$1 to $2 billion (USD),,73.0,89.0,81.0,False,True,False,True,True
1239,"Configuration Data Analyst, (Secret Clearance Required) San Antonio, TX, US ID",3.2,"Cherokee Nation Businesses, LLC","San Antonio, TX","Catoosa, OK",1001 to 5000 employees,,Company - Private,Accounting,Accounting & Legal,$500 million to $1 billion (USD),,73.0,89.0,81.0,False,False,False,False,False
1240,TECHNICAL DATA ANALYST,3.8,Spectrum Comm,"Lackland AFB, TX","Newport News, VA",51 to 200 employees,1999.0,Company - Private,Aerospace & Defense,Aerospace & Defense,$25 to $50 million (USD),,73.0,89.0,81.0,False,False,False,False,False
1241,Senior Contract Data Analyst,4.0,"Amyx, Inc.","San Antonio, TX","Reston, VA",501 to 1000 employees,1999.0,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),,73.0,89.0,81.0,False,False,False,True,False
1242,"Configuration Data Analyst, (Secret Clearance Required) San An with Security Clearance",,Cherokee Fed,"San Antonio, TX","Rusk, TX",1 to 50 employees,,Nonprofit Organization,Banks & Credit Unions,Finance,Unknown / Non-Applicable,,73.0,89.0,81.0,False,False,False,False,False
1243,Senior Risk Analyst-Data,3.9,Peyton Resource Group,"San Antonio, TX","Irving, TX",1 to 50 employees,2001.0,Company - Private,Staffing & Outsourcing,Business Services,$10 to $25 million (USD),,73.0,89.0,81.0,False,True,False,False,True
1244,Functional Analyst (CECL Data),4.4,Softcom Systems,"San Antonio, TX","Princeton, NJ",1 to 50 employees,,Company - Private,IT Services,Information Technology,$1 to $5 million (USD),,73.0,89.0,81.0,False,True,False,False,False
1245,Data Analyst with Security Clearance,3.3,CDO Technologies Inc,"San Antonio, TX","Dayton, OH",201 to 500 employees,1995.0,Company - Private,Computer Hardware & Software,Information Technology,$50 to $100 million (USD),,73.0,89.0,81.0,True,True,False,True,False
1246,"Configuration Data Analyst, San Antonio, TX, US ID#17897 with Security Clearance",,Cherokee Fed,"Fort Sam Houston, TX","Rusk, TX",1 to 50 employees,,Nonprofit Organization,Banks & Credit Unions,Finance,Unknown / Non-Applicable,,73.0,89.0,81.0,False,False,False,False,False
1247,"(REMOTE) Sr. Risk Analyst (IT, IS and/or Data expertise)",3.1,Strategic Staffing Solutions,"San Antonio, TX","Detroit, MI",1001 to 5000 employees,1990.0,Contract,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),,73.0,89.0,81.0,False,False,False,False,False
